article_id,section_name,web_url,tags,pillar_name
environment/2021/jun/11/antonio-guterres-interview-climate-crisis-pandemic-g7,Environment,https://www.theguardian.com/environment/2021/jun/11/antonio-guterres-interview-climate-crisis-pandemic-g7,"['Covering Climate Now', 'United Nations', 'Climate crisis', 'G7', 'Environment', 'World news', 'Article', 'Interviews', 'Oliver Milman', 'The Guardian', 'Main section', 'Top stories', 'US News']",News
us-news/2021/oct/05/california-oil-spill-huntington-beach,US news,https://www.theguardian.com/us-news/2021/oct/05/california-oil-spill-huntington-beach,"['California', 'Oil spills', 'US news', 'Oil', 'Oil', 'Oil and gas companies', 'Commodities', 'Business', 'Energy', 'Energy industry', 'Environment', 'Fossil fuels', 'Article', 'News', 'Gabrielle Canon', 'West Coast News']",News
world/2021/sep/01/spains-energy-cooperatives-lead-charge-to-exploit-solar-power,World news,https://www.theguardian.com/world/2021/sep/01/spains-energy-cooperatives-lead-charge-to-exploit-solar-power,"['Spain', 'Renewable energy', 'Solar power', 'Energy', 'Environment', 'Europe', 'World news', 'Article', 'Features', 'News', 'Stephen Burgen', 'The Guardian', 'Main section', 'International', 'UK Environment']",News
environment/2021/oct/18/5000-grants-unveiled-to-support-home-heat-pump-installation,Environment,https://www.theguardian.com/environment/2021/oct/18/5000-grants-unveiled-to-support-home-heat-pump-installation,"['Energy', 'Kwasi Kwarteng', 'Boris Johnson', 'Politics', 'Energy efficiency', 'Environment', 'Ethical and green living', 'UK news', 'Homes', 'Climate crisis', 'Energy bills', 'Consumer affairs', 'Life and style', 'Money', 'Energy industry', 'Household bills', 'Business', 'Article', 'News', 'Peter Walker', 'The Guardian', 'Main section', 'UK news', 'UK Home News']",News
uk-news/2021/jul/28/queen-secretly-lobbied-scottish-ministers-climate-law-exemption,UK news,https://www.theguardian.com/uk-news/2021/jul/28/queen-secretly-lobbied-scottish-ministers-climate-law-exemption,"[""Queen's consent investigations"", 'Monarchy', 'Queen Elizabeth II', 'Scotland', 'Scottish politics', 'Greenhouse gas emissions', 'Climate crisis', 'Politics', 'Law', 'UK news', 'Environment', 'Article', 'News', 'Rob Evans', 'Severin Carrell', 'David Pegg', 'Amy Hughes', 'The Guardian', 'Main section', 'Top stories', 'UK Investigations ', 'UK Design']",News
business/2021/feb/26/renewable-energy-listed-for-first-time-as-one-of-australias-top-infrastructure-priorities,Business,https://www.theguardian.com/business/2021/feb/26/renewable-energy-listed-for-first-time-as-one-of-australias-top-infrastructure-priorities,"['Infrastructure', 'Australia news', 'Renewable energy', 'Health', 'Coronavirus', 'Energy', 'Environment', 'Article', 'News', 'Paul Karp', 'Australia News']",News
business/2021/oct/14/energy-crisis-reignites-demand-for-oil-and-poses-threat-to-climate-targets-says-iea,Business,https://www.theguardian.com/business/2021/oct/14/energy-crisis-reignites-demand-for-oil-and-poses-threat-to-climate-targets-says-iea,"['Energy industry', 'Oil', 'Business', 'World news', 'Climate crisis', 'Oil', 'Energy', 'Environment', 'Commodities', 'Fossil fuels', 'Article', 'News', 'Jillian Ambrose', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
business/2021/mar/23/green-groups-dispute-power-station-claim-biomass-carbon-neutral,Business,https://www.theguardian.com/business/2021/mar/23/green-groups-dispute-power-station-claim-biomass-carbon-neutral,"['Drax', 'Biomass and bioenergy', 'Energy industry', 'Business', 'Coal', 'Yorkshire', 'Energy', 'Environment', 'Fossil fuels', 'Renewable energy', 'UK news', 'Article', 'News', 'Jillian Ambrose', 'UK Home News']",News
environment/2021/feb/24/texas-renewable-energy-culture-wars,Environment,https://www.theguardian.com/environment/2021/feb/24/texas-renewable-energy-culture-wars,"['Renewable energy', 'Texas', 'US news', 'Environment', 'Energy', 'Fossil fuels', 'Climate crisis', 'US politics', 'Article', 'Features', 'Oliver Milman', 'US News']",News
australia-news/2020/sep/17/coalition-to-divert-renewable-energy-funding-away-from-wind-and-solar,Australia news,https://www.theguardian.com/australia-news/2020/sep/17/coalition-to-divert-renewable-energy-funding-away-from-wind-and-solar,"['Energy', 'Renewable energy', 'Australia news', 'Environment', 'Energy', 'Coalition', 'Hydrogen power', 'Australian politics', 'Scott Morrison', 'Angus Taylor', 'Article', 'News', 'Katharine Murphy', 'Adam Morton', 'Australia News']",News
environment/2021/feb/01/world-kick-coal-habit-start-green-recovery-iea-fatih-birol,Environment,https://www.theguardian.com/environment/2021/feb/01/world-kick-coal-habit-start-green-recovery-iea-fatih-birol,"['Energy', 'Coal', 'Environment', 'Fossil fuels', 'Climate crisis', 'China', 'India', 'Renewable energy', 'Asia Pacific', 'South and central Asia', 'World news', 'US economy', 'Green economy', 'Article', 'News', 'Fiona Harvey', 'UK Environment']",News
us-news/2021/jan/21/john-kerry-climate-crisis-joe-biden-envoy,US news,https://www.theguardian.com/us-news/2021/jan/21/john-kerry-climate-crisis-joe-biden-envoy,"['John Kerry', 'Climate crisis', 'US news', 'Environment', 'Cop26', 'Article', 'News', 'Oliver Milman', 'Fiona Harvey', 'The Guardian', 'Main section', 'International', 'US News']",News
world/2021/nov/10/new-zealand-students-sue-energy-minister-over-oil-and-gas-permits-decision,World news,https://www.theguardian.com/world/2021/nov/10/new-zealand-students-sue-energy-minister-over-oil-and-gas-permits-decision,"['New Zealand', 'Asia Pacific', 'World news', 'Climate crisis', 'Article', 'News', 'Pete McKenzie', 'New Zealand']",News
environment/2021/jan/27/green-groups-raise-concerns-over-carney-carbon-credits-plan,Environment,https://www.theguardian.com/environment/2021/jan/27/green-groups-raise-concerns-over-carney-carbon-credits-plan,"['Carbon offsetting', 'Greenhouse gas emissions', 'Climate crisis', 'Environment', 'Mark Carney', 'Davos', 'Business', 'World news', 'Article', 'News', 'Fiona Harvey', 'UK Environment']",News
environment/2021/nov/18/the-forgotten-oil-ads-that-told-us-climate-change-was-nothing,Environment,https://www.theguardian.com/environment/2021/nov/18/the-forgotten-oil-ads-that-told-us-climate-change-was-nothing,"['Climate crimes', 'Environment', 'Oil', 'Fossil fuels', 'Energy', 'Advertising', 'Climate crisis', 'Article', 'Features', 'Naomi Oreskes', 'Geoffrey Supran', 'US News', 'US special projects']",News
environment/2021/jul/19/big-oil-climate-crisis-lobby-group-api,Environment,https://www.theguardian.com/environment/2021/jul/19/big-oil-climate-crisis-lobby-group-api,"['Climate crimes', 'Oil', 'Fossil fuels', 'Environment', 'Energy', 'US news', 'US politics', 'Shell', 'Article', 'News', 'Features', 'Chris McGreal', 'US News', 'US special projects']",News
environment/2021/jul/23/australias-reliance-on-gas-exports-questioned-as-japan-winds-down-fossil-fuel-power,Environment,https://www.theguardian.com/environment/2021/jul/23/australias-reliance-on-gas-exports-questioned-as-japan-winds-down-fossil-fuel-power,"['Climate crisis', 'Environment', 'Fossil fuels', 'Australia news', 'Japan', 'Article', 'News', 'Adam Morton', 'Australia News']",News
environment/2021/apr/22/teeming-with-biodiversity-activists-buy-up-belize-rainforest-to-stop-logging-in-perpetuity-aoe,Environment,https://www.theguardian.com/environment/2021/apr/22/teeming-with-biodiversity-activists-buy-up-belize-rainforest-to-stop-logging-in-perpetuity-aoe,"['The age of extinction', 'Deforestation', 'Features', 'Environment', 'Climate crisis', 'Biodiversity', 'Article', 'Belize', 'Wildlife', 'Conservation', 'Trees and forests', 'Americas', 'Indigenous peoples', 'Graeme Green', 'UK Age of Extinction']",News
environment/2021/nov/10/see-these-glaciers-before-they-melt-living-on-the-frontline-of-global-heating,Environment,https://www.theguardian.com/environment/2021/nov/10/see-these-glaciers-before-they-melt-living-on-the-frontline-of-global-heating,"['Living on the frontline of global heating', 'Climate crisis', 'Cop26', 'Extreme weather', 'Environment', 'World news', 'New Zealand', 'Glaciers', 'Asia Pacific', 'Article', 'Features', 'Tess McClure', 'UK Foreign']",News
environment/2021/oct/19/what-are-heat-pumps-and-why-is-the-uk-government-pushing-them,Environment,https://www.theguardian.com/environment/2021/oct/19/what-are-heat-pumps-and-why-is-the-uk-government-pushing-them,"['Energy efficiency', 'Energy', 'Environment', 'Ethical and green living', 'Energy bills', 'Consumer affairs', 'Household bills', 'Money', 'Fossil fuels', 'UK news', 'Article', 'Explainers', 'News', 'Jillian Ambrose', 'UK Business']",News
commentisfree/2020/dec/10/the-climate-crisis-should-be-at-the-heart-of-the-global-covid-recovery,Opinion,https://www.theguardian.com/commentisfree/2020/dec/10/the-climate-crisis-should-be-at-the-heart-of-the-global-covid-recovery,"['Opinion', 'Green economy', 'Cop26', 'Climate crisis', 'Greenhouse gas emissions', 'Green politics', 'UK news', 'World news', 'Environment', 'Renewable energy', 'Energy', 'Article', 'Comment', 'María Fernanda Espinosa', 'UK Opinion']",Opinion
environment/2021/sep/01/hi-tech-wooden-flooring-can-turn-footsteps-into-electricity,Environment,https://www.theguardian.com/environment/2021/sep/01/hi-tech-wooden-flooring-can-turn-footsteps-into-electricity,"['Renewable energy', 'Energy', 'Environment', 'Science', 'World news', 'Article', 'News', 'Natalie Grover', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
environment/ng-interactive/2021/nov/12/the-changes-to-the-cop26-draft-text-and-what-they-mean,Environment,https://www.theguardian.com/environment/ng-interactive/2021/nov/12/the-changes-to-the-cop26-draft-text-and-what-they-mean,"['Cop26', 'Climate crisis', 'Environment', 'Interactive', 'News', 'Fiona Harvey', 'UK Environment']",News
environment/2021/apr/17/the-race-for-rare-earth-minerals-can-australia-fuel-the-electric-vehicle-revolution,Environment,https://www.theguardian.com/environment/2021/apr/17/the-race-for-rare-earth-minerals-can-australia-fuel-the-electric-vehicle-revolution,"['Electric vehicles', 'Electric, hybrid and low-emission cars', 'Australia news', 'Greenhouse gas emissions', 'Climate crisis', 'Environment', 'Ethical and green living', 'Motoring', 'Mining', 'Mining', 'Article', 'Features', 'Royce Kurmelovs', 'Australia News']",News
environment/2021/mar/10/shipping-industry-proposes-moonshot-fossil-fuel-levy,Environment,https://www.theguardian.com/environment/2021/mar/10/shipping-industry-proposes-moonshot-fossil-fuel-levy,"['Greenhouse gas emissions', 'Climate crisis', 'Shipping industry', 'Fossil fuels', 'Business', 'Environment', 'Energy', 'Oceans', 'Article', 'News', 'Fiona Harvey', 'UK Environment']",News
world/2021/sep/22/betting-on-a-low-carbon-future-why-china-is-ending-foreign-coal-investment,World news,https://www.theguardian.com/world/2021/sep/22/betting-on-a-low-carbon-future-why-china-is-ending-foreign-coal-investment,"['China', 'Climate crisis', 'Coal', 'Environmental sustainability', 'Xi Jinping', 'World news', 'Environment', 'Asia Pacific', 'Fossil fuels', 'Article', 'Features', 'Vincent Ni', 'The Guardian', 'Main section', 'Top stories', 'UK Foreign']",News
australia-news/2021/nov/04/australian-fossil-fuel-projects-given-367bn-in-foreign-public-financing-over-a-decade,Australia news,https://www.theguardian.com/australia-news/2021/nov/04/australian-fossil-fuel-projects-given-367bn-in-foreign-public-financing-over-a-decade,"['Energy', 'Fossil fuels', 'Renewable energy', 'Climate crisis', 'Environment', 'Australia news', 'Article', 'News', 'Lisa Cox', 'Australia News']",News
australia-news/2021/feb/23/australian-farmers-call-for-renewable-energy-zones-as-nationals-push-coal-and-nuclear,Australia news,https://www.theguardian.com/australia-news/2021/feb/23/australian-farmers-call-for-renewable-energy-zones-as-nationals-push-coal-and-nuclear,"['National party', 'Farming', 'Australia news', 'Australian politics', 'Environment', 'Climate crisis', 'Renewable energy', 'Rural Australia', 'Energy', 'Article', 'News', 'Paul Karp', 'Australia News']",News
business/2020/feb/04/car-industry-petrol-diesel-ban-uk-electric-vehicles,Business,https://www.theguardian.com/business/2020/feb/04/car-industry-petrol-diesel-ban-uk-electric-vehicles,"['Automotive industry', 'Business', 'Electric, hybrid and low-emission cars', 'Greenhouse gas emissions', 'Climate crisis', 'Environment', 'UK news', 'Politics', 'Travel and transport', 'Article', 'News', 'Jillian Ambrose', 'Gwyn Topham', 'UK Business']",News
australia-news/2021/jul/24/the-coalition-now-has-to-present-different-climate-facts,Australia news,https://www.theguardian.com/australia-news/2021/jul/24/the-coalition-now-has-to-present-different-climate-facts,"['Katharine Murphy on politics', 'Australian politics', 'Australia news', 'Climate crisis', 'Scott Morrison', 'Article', 'Comment', 'Katharine Murphy', 'Australia News']",News
environment/2021/oct/12/china-coal-fired-plants-uk-cop26-climate-summit-global-phase-out,Environment,https://www.theguardian.com/environment/2021/oct/12/china-coal-fired-plants-uk-cop26-climate-summit-global-phase-out,"['Coal', 'Fossil fuel divestment', 'Energy industry', 'Fossil fuels', 'Energy', 'Environment', 'Business', 'Climate crisis', 'Cop26', 'Glasgow', 'Scotland', 'UK news', 'China', 'Xi Jinping', 'Li Keqiang', 'Asia Pacific', 'World news', 'UK Coal', 'Article', 'News', 'Rob Davies', 'The Guardian', 'Main section', 'Top stories', 'UK Business']",News
environment/2021/oct/11/wood-burner-debate-stoked-up-by-scientists,Environment,https://www.theguardian.com/environment/2021/oct/11/wood-burner-debate-stoked-up-by-scientists,"['Air pollution', 'Environment', 'Greenhouse gas emissions', 'Pollution', 'Climate crisis', 'Article', 'Letters', 'The Guardian', 'Journal', 'Letters', 'UK Letters and Leader Writers']",News
environment/2021/sep/14/why-is-the-uk-still-in-thrall-to-dirty-energy,Environment,https://www.theguardian.com/environment/2021/sep/14/why-is-the-uk-still-in-thrall-to-dirty-energy,"['Fossil fuels', 'Energy', 'Biomass and bioenergy', 'Greenhouse gas emissions', 'Environment', 'Renewable energy', 'Waste', 'Politics', 'UK news', 'Energy industry', 'Business', 'Climate crisis', 'Article', 'Letters', 'The Guardian', 'Journal', 'Letters', 'UK Letters and Leader Writers']",News
environment/2021/oct/21/nationals-mp-says-solar-wont-work-in-the-dark-as-party-makes-wishlist-for-supporting-net-zero-target,Environment,https://www.theguardian.com/environment/2021/oct/21/nationals-mp-says-solar-wont-work-in-the-dark-as-party-makes-wishlist-for-supporting-net-zero-target,"['Climate crisis', 'National party', 'Environment', 'Australian politics', 'Coalition', 'Australia news', 'Barnaby Joyce', 'Bridget McKenzie', 'Article', 'News', 'Katharine Murphy', 'Australia News']",News
australia-news/2021/apr/20/australia-must-stop-wasting-time-and-shift-to-renewable-energy-to-spark-job-creation-albanese-says,Australia news,https://www.theguardian.com/australia-news/2021/apr/20/australia-must-stop-wasting-time-and-shift-to-renewable-energy-to-spark-job-creation-albanese-says,"['Anthony Albanese', 'Energy', 'Australian politics', 'Labor party', 'Coalition', 'Greenhouse gas emissions', 'Environment', 'Climate crisis', 'Article', 'News', 'Katharine Murphy', 'Australia Politics']",News
business/2021/oct/26/plan-for-new-uk-nuclear-financing-model-moves-upfront-cost-to-energy-bills,Business,https://www.theguardian.com/business/2021/oct/26/plan-for-new-uk-nuclear-financing-model-moves-upfront-cost-to-energy-bills,"['Energy industry', 'Nuclear power', 'Business', 'Energy', 'Kwasi Kwarteng', 'Environment', 'Politics', 'UK news', 'Construction industry', 'Energy bills', 'EDF Energy', 'Hinkley Point C', 'Article', 'News', 'Jillian Ambrose', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
environment/2021/nov/09/cop26-sets-course-for-disastrous-heating-of-more-than-24c-says-key-report,Environment,https://www.theguardian.com/environment/2021/nov/09/cop26-sets-course-for-disastrous-heating-of-more-than-24c-says-key-report,"['Cop26', 'Environment', 'Climate crisis', 'Scotland', 'UK news', 'World news', 'Glasgow', 'Article', 'News', 'Fiona Harvey', 'The Guardian', 'Main section', 'Top stories', 'UK Environment']",News
politics/2021/nov/02/whether-were-5-2-or-5-3-down-its-all-about-the-optics-at-cop26,Politics,https://www.theguardian.com/politics/2021/nov/02/whether-were-5-2-or-5-3-down-its-all-about-the-optics-at-cop26,"['The politics sketch', 'UK news', 'Climate crisis', 'Cop26', 'Politics', 'Boris Johnson', 'Article', 'Comment', 'John Crace', 'The Guardian', 'Main section', 'UK news', 'UK Home News']",News
environment/2021/mar/12/green-jobs-cumbria-could-far-surpass-posts-coalmine-report,Environment,https://www.theguardian.com/environment/2021/mar/12/green-jobs-cumbria-could-far-surpass-posts-coalmine-report,"['Coal', 'Cumbria', 'Climate crisis', 'Energy', 'Green jobs', 'Fossil fuels', 'Green politics', 'Mining', 'Green economy', 'Politics', 'UK news', 'Environment', 'Article', 'News', 'Damian Carrington', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
business/2021/feb/25/drax-scraps-plan-yorkshire-gas-plant-climate-protests,Business,https://www.theguardian.com/business/2021/feb/25/drax-scraps-plan-yorkshire-gas-plant-climate-protests,"['Drax', 'Gas', 'Energy industry', 'Energy', 'Environment', 'Business', 'Fossil fuels', 'UK news', 'Yorkshire', 'Article', 'News', 'Jillian Ambrose', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
environment/2021/nov/01/what-happened-at-cop26-day-one-at-a-glance,Environment,https://www.theguardian.com/environment/2021/nov/01/what-happened-at-cop26-day-one-at-a-glance,"['Cop26', 'Glasgow', 'UK news', 'Climate crisis', 'Environment', 'Scotland', 'Boris Johnson', 'Brazil', 'Jair Bolsonaro', 'Politics', 'Narendra Modi', 'Greenhouse gas emissions', 'Americas', 'World news', 'Article', 'Explainers', 'News', 'Tom Levitt', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
australia-news/2021/apr/15/queenslanders-will-be-hardest-hit-if-australia-fails-to-act-on-climate-change-labor-warns,Australia news,https://www.theguardian.com/australia-news/2021/apr/15/queenslanders-will-be-hardest-hit-if-australia-fails-to-act-on-climate-change-labor-warns,"['Australian politics', 'Climate crisis', 'Labor party', 'Environment', 'Australia news', 'Article', 'Katharine Murphy', 'Australia News']",News
world/2021/may/20/environment-migrants-population-us-right-trump,World news,https://www.theguardian.com/world/2021/may/20/environment-migrants-population-us-right-trump,"['Population', 'Environment', 'Climate crisis', 'US news', 'US politics', 'Article', 'Features', 'Oliver Milman', 'US News']",News
environment/2021/jun/23/most-new-wind-solar-projects-cheaper-than-coal-report,Environment,https://www.theguardian.com/environment/2021/jun/23/most-new-wind-solar-projects-cheaper-than-coal-report,"['Renewable energy', 'Energy', 'Wind power', 'Solar power', 'Fossil fuels', 'Climate crisis', 'Coal', 'Environment', 'World news', 'Article', 'News', 'Jillian Ambrose', 'UK Business']",News
australia-news/2020/sep/09/agl-bets-on-electric-vehicles-subscription-service-to-boost-australias-uptake,Environment,https://www.theguardian.com/australia-news/2020/sep/09/agl-bets-on-electric-vehicles-subscription-service-to-boost-australias-uptake,"['Electric, hybrid and low-emission cars', 'Australia news', 'Environment', 'Motoring', 'World news', 'AGL', 'Business', 'Energy', 'Greenhouse gas emissions', 'Energy', 'Sydney', 'Melbourne', 'Energy storage', 'Article', 'News', 'Graham Readfearn', 'Australia News']",News
australia-news/2021/aug/14/industry-and-climate-groups-remain-in-the-dark-when-it-comes-to-australias-emissions-reduction-strategy,Australia news,https://www.theguardian.com/australia-news/2021/aug/14/industry-and-climate-groups-remain-in-the-dark-when-it-comes-to-australias-emissions-reduction-strategy,"['Angus Taylor', 'Global climate talks', 'Climate crisis', 'Scott Morrison', 'Australia news', 'Intergovernmental Panel on Climate Change (IPCC)', 'Australian politics', 'Environment', 'United Nations', 'Article', 'News', 'Graham Readfearn', 'Australia News']",News
commentisfree/2020/oct/05/china-plan-net-zero-emissions-2060-clean-technology,Environment,https://www.theguardian.com/commentisfree/2020/oct/05/china-plan-net-zero-emissions-2060-clean-technology,"['Guardian climate pledge 2020', 'Opinion', 'China', 'Climate crisis', 'Climate science', 'World news', 'Science', 'Environment', 'Fossil fuels', 'Renewable energy', 'Article', 'Comment', 'Barbara Finamore', 'The Guardian', 'Journal', 'Opinion', 'UK Opinion']",News
australia-news/2021/mar/31/john-barilaro-attacks-turnbull-over-war-on-coalition-and-says-nsw-firmly-committed-to-coal,Australia news,https://www.theguardian.com/australia-news/2021/mar/31/john-barilaro-attacks-turnbull-over-war-on-coalition-and-says-nsw-firmly-committed-to-coal,"['New South Wales politics', 'New South Wales', 'Coalition', 'National party', 'Malcolm Turnbull', 'Australian politics', 'Australia news', 'Fossil fuels', 'Energy', 'Coal', 'Mining', 'Hunter Valley', 'Liberal party', 'Environment', 'Article', 'News', 'John Barilaro', 'Adam Morton', 'Australia News']",News
business/2021/sep/08/two-uk-energy-suppliers-succumb-to-record-surge-in-prices,Business,https://www.theguardian.com/business/2021/sep/08/two-uk-energy-suppliers-succumb-to-record-surge-in-prices,"['Energy industry', 'Utilities', 'Renewable energy', 'Energy bills', 'Business', 'Environment', 'Money', 'UK news', 'Household bills', 'Consumer affairs', 'Energy', 'Article', 'News', 'Jillian Ambrose', 'UK Business']",News
environment/2021/mar/18/uk-cop26-alok-sharma-world-get-on-track-net-zero-by-2050,Environment,https://www.theguardian.com/environment/2021/mar/18/uk-cop26-alok-sharma-world-get-on-track-net-zero-by-2050,"['Cop26', 'Global climate talks', 'Climate crisis', 'Greenhouse gas emissions', 'Alok Sharma', 'Environment', 'Politics', 'UK news', 'Article', 'News', 'Fiona Harvey', 'The Guardian', 'Main section', 'Top stories', 'UK Environment']",News
business/2020/nov/16/road-pricing-could-offset-loss-of-fuel-duty-from-electric-cars,Business,https://www.theguardian.com/business/2020/nov/16/road-pricing-could-offset-loss-of-fuel-duty-from-electric-cars,"['Business', 'Rishi Sunak', 'Politics', 'Road transport', 'Electric, hybrid and low-emission cars', 'Boris Johnson', 'Public finance', 'Tax and spending', 'Greenhouse gas emissions', 'Climate crisis', 'Environment', 'Ethical and green living', 'Motoring', 'Society', 'Travel and transport', 'World news', 'Article', 'News', 'Richard Partington', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
environment/2021/jan/19/electric-car-batteries-race-ahead-with-five-minute-charging-times,Environment,https://www.theguardian.com/environment/2021/jan/19/electric-car-batteries-race-ahead-with-five-minute-charging-times,"['Electric, hybrid and low-emission cars', 'Energy', 'Motoring', 'Travel and transport', 'UK news', 'Greenhouse gas emissions', 'Environment', 'Ethical and green living', 'Technology', 'Article', 'News', 'Damian Carrington', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
business/2021/feb/05/uks-green-plan-offers-mixed-hopes-for-post-covid-jobs-boom,Business,https://www.theguardian.com/business/2021/feb/05/uks-green-plan-offers-mixed-hopes-for-post-covid-jobs-boom,"['Covid jobs crisis', 'Unemployment', 'Energy efficiency', 'Energy bills', 'Energy industry', 'Business', 'Consumer affairs', 'Energy', 'Environment', 'Ethical and green living', 'Household bills', 'Money', 'Society', 'Economic policy', 'Green economy', 'Green building', 'Green jobs', 'Greenhouse gas emissions', 'Politics', 'UK news', 'Manufacturing sector', 'Article', 'Phillip Inman', 'The Guardian', 'Main section', 'UK news', 'UK Business', 'UK Design']",News
environment/2021/may/31/eus-greenhouse-gas-emissions-fell-in-2019-data-shows,Environment,https://www.theguardian.com/environment/2021/may/31/eus-greenhouse-gas-emissions-fell-in-2019-data-shows,"['Greenhouse gas emissions', 'Environment', 'Climate crisis', 'Cop26', 'United Nations', 'European Union', 'Europe', 'World news', 'Article', 'News', 'Fiona Harvey', 'The Guardian', 'Main section', 'UK news', 'UK Environment']",News
commentisfree/2021/oct/11/johnson-cambo-oilfield-green-jobs-gas-fossil-fuel-workers-oil-gas,Opinion,https://www.theguardian.com/commentisfree/2021/oct/11/johnson-cambo-oilfield-green-jobs-gas-fossil-fuel-workers-oil-gas,"['Opinion', 'Energy', 'Oil', 'Gas', 'Cop26', 'Environment', 'Fossil fuels', 'UK news', 'Politics', 'Green jobs', 'Scotland', 'Article', 'Comment', 'Peter Capaldi', 'The Guardian', 'Journal', 'Opinion', 'UK Opinion']",Opinion
environment/2021/nov/25/how-high-will-emissions-be-from-woodsides-giant-new-gas-project-in-western-australia,Environment,https://www.theguardian.com/environment/2021/nov/25/how-high-will-emissions-be-from-woodsides-giant-new-gas-project-in-western-australia,"['Temperature Check', 'Greenhouse gas emissions', 'Australia news', 'Environment', 'BHP', 'Business', 'Mining', 'World news', 'Gas', 'Energy', 'Fossil fuels', 'Oil and gas companies', 'Article', 'Comment', 'Graham Readfearn', 'Australia News']",News
books/2021/feb/13/imperfect-messenger-bill-gates-on-what-needs-to-change-to-avoid-climate-disaster,Books,https://www.theguardian.com/books/2021/feb/13/imperfect-messenger-bill-gates-on-what-needs-to-change-to-avoid-climate-disaster,"['Books', 'Bill Gates', 'Climate crisis', 'Greenhouse gas emissions', 'Environment', 'Article', 'News', 'Lucy Campbell', 'Emma Brockes', 'The Guardian', 'Main section', 'UK news', 'UK Home News']",Arts
environment/2020/aug/03/ban-suv-adverts-to-meet-uk-climate-goals-report-urges,Environment,https://www.theguardian.com/environment/2020/aug/03/ban-suv-adverts-to-meet-uk-climate-goals-report-urges,"['Pollution', 'Motoring', 'Business', 'UK news', 'Climate crisis', 'Environment', 'Article', 'Media', 'News', 'Manufacturing sector', 'Advertising', 'Automotive industry', 'Sandra Laville', 'The Guardian', 'Main section', 'Top stories', 'UK Environment']",News
australia-news/2021/may/19/australia-urged-to-drop-coal-and-gas-plans-after-global-energy-agencys-warning,Australia news,https://www.theguardian.com/australia-news/2021/may/19/australia-urged-to-drop-coal-and-gas-plans-after-global-energy-agencys-warning,"['Australia news', 'Climate crisis', 'Fossil fuels', 'Australian politics', 'Energy', 'Paris climate agreement', 'Greenhouse gas emissions', 'Environment', 'Article', 'News', 'Woodside', 'Adam Morton', 'Australia News']",News
politics/2021/jun/21/social-care-royal-yacht-battle-looms-uk-spending-priorities,Politics,https://www.theguardian.com/politics/2021/jun/21/social-care-royal-yacht-battle-looms-uk-spending-priorities,"['Economic policy', 'Politics', 'Economic recovery', 'Economics', 'Boris Johnson', 'Rishi Sunak', 'Social care', 'NHS', 'Schools', 'Pensions', 'Climate crisis', 'UK criminal justice', 'Business', 'Coronavirus', 'Education', 'Health', 'UK news', 'Article', 'Explainers', 'Peter Walker', 'Damian Carrington', 'The Guardian', 'Main section', 'UK news', 'UK Home News']",News
environment/2021/nov/01/after-30-years-of-cop-our-ex-environment-editor-is-now-optimistic,Environment,https://www.theguardian.com/environment/2021/nov/01/after-30-years-of-cop-our-ex-environment-editor-is-now-optimistic,"['Cop26', 'Climate crisis', 'Greenhouse gas emissions', 'Fossil fuels', 'Population', 'Environment', 'World news', 'Article', 'Analysis', 'John Vidal', 'The Guardian', 'Special supplement', 'Special supplement', 'UK Environment']",News
environment/2021/nov/13/mung-beans-bunnies-and-the-muppets-pms-green-rhetoric-insulting-and-divisive,Environment,https://www.theguardian.com/environment/2021/nov/13/mung-beans-bunnies-and-the-muppets-pms-green-rhetoric-insulting-and-divisive,"['Cop26', 'Boris Johnson', 'Climate crisis', 'Environment', 'Politics', 'UK news', 'Glasgow', 'Scotland', 'Article', 'Features', 'Fiona Harvey', 'The Observer', 'Main section', 'News', 'Observer Main']",News
business/2020/nov/22/manchester-airports-group-offers-prize-for-first-zero-carbon-commercial-flight,Business,https://www.theguardian.com/business/2020/nov/22/manchester-airports-group-offers-prize-for-first-zero-carbon-commercial-flight,"['Airline industry', 'Greenhouse gas emissions', 'Air transport', 'Business', 'Climate crisis', 'Environment', 'UK news', 'Article', 'News', 'Gwyn Topham', 'The Guardian', 'Main section', 'Business', 'UK Business']",News
environment/2021/feb/24/carbon-tax-would-be-popular-with-uk-voters-poll-suggests,Environment,https://www.theguardian.com/environment/2021/feb/24/carbon-tax-would-be-popular-with-uk-voters-poll-suggests,"['Greenhouse gas emissions', 'Tax and spending', 'Climate crisis', 'Environment', 'UK news', 'Article', 'News', 'Fiona Harvey', 'The Guardian', 'Main section', 'Top stories', 'UK Home News']",News
